Date_,Year_,Month_,Day_,Mean_temp,Total_Precip,Season,Rain,Snow
1944-06-01,1944,6,1,18.6,102.4,Summer,Yes,No
1943-06-01,1943,6,1,20.1,45.2,Summer,Yes,No
1942-06-01,1942,6,1,17.8,32.8,Summer,Yes,No
1941-06-01,1941,6,1,19.3,75.7,Summer,Yes,No
1940-06-01,1940,6,1,16.6,86.1,Summer,Yes,No
1939-06-01,1939,6,1,18,51.8,Summer,Yes,No
1938-06-01,1938,6,1,17.3,42.2,Summer,Yes,No
2018-07-31,"2,018",7,31,22,0,Summer,No,No
2018-07-30,"2,018",7,30,22,0,Summer,No,No
2018-07-29,"2,018",7,29,20,0,Summer,No,No
2018-07-28,"2,018",7,28,19,0,Summer,No,No
2018-07-27,"2,018",7,27,22,2,Summer,Yes,No
2018-07-26,"2,018",7,26,23,8,Summer,Yes,No
2018-07-25,"2,018",7,25,25,0,Summer,No,No
2018-07-24,"2,018",7,24,26,5,Summer,Yes,No
2018-07-23,"2,018",7,23,24,0,Summer,No,No
2018-07-22,"2,018",7,22,20,15,Summer,Yes,No
2018-07-21,"2,018",7,21,22,0,Summer,No,No
2018-07-20,"2,018",7,20,24,1,Summer,Yes,No
2018-07-19,"2,018",7,19,21,0,Summer,No,No
2018-07-18,"2,018",7,18,20,0,Summer,No,No
2018-07-17,"2,018",7,17,23,0,Summer,No,No
2018-07-16,"2,018",7,16,27,8,Summer,Yes,No
2018-07-15,"2,018",7,15,26,0,Summer,No,No
2018-07-14,"2,018",7,14,25,0,Summer,No,No
2018-07-13,"2,018",7,13,26,0,Summer,No,No
2018-07-12,"2,018",7,12,23,0,Summer,No,No
2018-07-11,"2,018",7,11,22,0,Summer,No,No
2018-07-10,"2,018",7,10,24,0,Summer,No,No
2018-07-09,"2,018",7,9,24,0,Summer,No,No
2018-07-08,"2,018",7,8,22,0,Summer,No,No
2018-07-07,"2,018",7,7,20,0,Summer,No,No
2018-07-06,"2,018",7,6,20,,Summer,No,No
2018-07-05,"2,018",7,5,27,24,Summer,Yes,No
2018-07-04,"2,018",7,4,26,0,Summer,No,No
2018-07-03,"2,018",7,3,25,0,Summer,No,No
2018-07-02,"2,018",7,2,27,0,Summer,No,No
2018-07-01,"2,018",7,1,29,0,Summer,No,No
2017-07-31,"2,017",7,31,24,2,Summer,Yes,No
2017-07-30,"2,017",7,30,24,0,Summer,No,No
2017-07-29,"2,017",7,29,21,0,Summer,No,No
2017-07-28,"2,017",7,28,19,0,Summer,No,No
2017-07-27,"2,017",7,27,23,5,Summer,Yes,No
2017-07-26,"2,017",7,26,18,3,Summer,Yes,No
2017-07-25,"2,017",7,25,19,0,Summer,No,No
2017-07-24,"2,017",7,24,19,0,Summer,No,No
2017-07-23,"2,017",7,23,22,0,Summer,No,No
2017-07-22,"2,017",7,22,22,2,Summer,Yes,No
2017-07-21,"2,017",7,21,24,0,Summer,No,No
2017-07-20,"2,017",7,20,20,19,Summer,Yes,No
2017-07-19,"2,017",7,19,25,0,Summer,No,No
2017-07-18,"2,017",7,18,23,0,Summer,No,No
2017-07-17,"2,017",7,17,23,0,Summer,No,No
2017-07-16,"2,017",7,16,22,0,Summer,No,No
2017-07-15,"2,017",7,15,23,0,Summer,No,No
2017-07-14,"2,017",7,14,23,1,Summer,Yes,No
2017-07-13,"2,017",7,13,19,2,Summer,Yes,No
2017-07-12,"2,017",7,12,23,1,Summer,Yes,No
2017-07-11,"2,017",7,11,23,0,Summer,No,No
2017-07-10,"2,017",7,10,22,0,Summer,No,No
2017-07-09,"2,017",7,9,22,0,Summer,No,No
2017-07-08,"2,017",7,8,20,0,Summer,No,No
2017-07-07,"2,017",7,7,25,0,Summer,No,No
2017-07-06,"2,017",7,6,23,0,Summer,No,No
2017-07-05,"2,017",7,5,21,0,Summer,No,No
2017-07-04,"2,017",7,4,20,0,Summer,No,No
2017-07-03,"2,017",7,3,20,0,Summer,No,No
2017-07-02,"2,017",7,2,21,1,Summer,Yes,No
2017-07-01,"2,017",7,1,21,1,Summer,Yes,No
2016-07-31,"2,016",7,31,23,0,Summer,No,No
2016-07-30,"2,016",7,30,23,0,Summer,No,No
2016-07-29,"2,016",7,29,24,4,Summer,Yes,No
2016-07-28,"2,016",7,28,25,1,Summer,Yes,No
2016-07-27,"2,016",7,27,26,0,Summer,No,No
2016-07-26,"2,016",7,26,24,0,Summer,No,No
2016-07-25,"2,016",7,25,27,9,Summer,Yes,No
2016-07-24,"2,016",7,24,24,0,Summer,No,No
2016-07-23,"2,016",7,23,28,0,Summer,No,No
2016-07-22,"2,016",7,22,29,0,Summer,No,No
2016-07-21,"2,016",7,21,26,0,Summer,No,No
2016-07-20,"2,016",7,20,21,0,Summer,No,No
2016-07-19,"2,016",7,19,20,0,Summer,No,No
2016-07-18,"2,016",7,18,24,0,Summer,No,No
2016-07-17,"2,016",7,17,20,0,Summer,No,No
2016-07-16,"2,016",7,16,19,0,Summer,No,No
2016-07-15,"2,016",7,15,22,1,Summer,Yes,No
2016-07-14,"2,016",7,14,26,7,Summer,Yes,No
2016-07-13,"2,016",7,13,29,5,Summer,Yes,No
2016-07-12,"2,016",7,12,26,0,Summer,No,No
2016-07-11,"2,016",7,11,22,0,Summer,No,No
2016-07-10,"2,016",7,10,23,0,Summer,No,No
2016-07-09,"2,016",7,9,23,6,Summer,Yes,No
2016-07-08,"2,016",7,8,25,1,Summer,Yes,No
2016-07-07,"2,016",7,7,27,1,Summer,Yes,No
2016-07-06,"2,016",7,6,26,0,Summer,No,No
2016-07-05,"2,016",7,5,26,0,Summer,No,No
2016-07-04,"2,016",7,4,22,0,Summer,No,No
2016-07-03,"2,016",7,3,21,0,Summer,No,No
2016-07-02,"2,016",7,2,19,0,Summer,No,No
2016-07-01,"2,016",7,1,18,6,Summer,Yes,No
2015-07-31,"2,015",7,31,23,0,Summer,No,No
2015-07-30,"2,015",7,30,25,0,Summer,No,No
2015-07-29,"2,015",7,29,26,0,Summer,No,No
2015-07-28,"2,015",7,28,26,0,Summer,No,No
2015-07-27,"2,015",7,27,25,0,Summer,No,No
2015-07-26,"2,015",7,26,24,0,Summer,No,No
2015-07-25,"2,015",7,25,26,0,Summer,No,No
2015-07-24,"2,015",7,24,21,0,Summer,No,No
2015-07-23,"2,015",7,23,20,0,Summer,No,No
2015-07-22,"2,015",7,22,20,0,Summer,No,No
2015-07-21,"2,015",7,21,22,0,Summer,No,No
2015-07-20,"2,015",7,20,23,0,Summer,No,No
2015-07-19,"2,015",7,19,25,0,Summer,No,No
2015-07-18,"2,015",7,18,25,0,Summer,No,No
2015-07-17,"2,015",7,17,19,5,Summer,Yes,No
2015-07-16,"2,015",7,16,18,0,Summer,No,No
2015-07-15,"2,015",7,15,17,0,Summer,No,No
2015-07-14,"2,015",7,14,21,2,Summer,Yes,No
2015-07-13,"2,015",7,13,23,0,Summer,No,No
2015-07-12,"2,015",7,12,23,0,Summer,No,No
2015-07-11,"2,015",7,11,22,0,Summer,No,No
2015-07-10,"2,015",7,10,20,0,Summer,No,No
2015-07-09,"2,015",7,9,20,0,Summer,No,No
2015-07-08,"2,015",7,8,17,0,Summer,No,No
2015-07-07,"2,015",7,7,23,16,Summer,Yes,No
2015-07-06,"2,015",7,6,22,0,Summer,No,No
2015-07-05,"2,015",7,5,21,0,Summer,No,No
2015-07-04,"2,015",7,4,18,0,Summer,No,No
2015-07-03,"2,015",7,3,17,0,Summer,No,No
2015-07-02,"2,015",7,2,18,0,Summer,No,No
2015-07-01,"2,015",7,1,20,0,Summer,No,No
2014-07-31,"2,014",7,31,19,0,Summer,No,No
2014-07-30,"2,014",7,30,19,5,Summer,Yes,No
2014-07-29,"2,014",7,29,17,1,Summer,Yes,No
2014-07-28,"2,014",7,28,17,19,Summer,Yes,No
2014-07-27,"2,014",7,27,24,16,Summer,Yes,No
2014-07-26,"2,014",7,26,22,0,Summer,No,No
2014-07-25,"2,014",7,25,19,0,Summer,No,No
2014-07-24,"2,014",7,24,19,0,Summer,No,No
2014-07-23,"2,014",7,23,20,0,Summer,No,No
2014-07-22,"2,014",7,22,24,1,Summer,Yes,No
2014-07-21,"2,014",7,21,22,0,Summer,No,No
2014-07-20,"2,014",7,20,20,2,Summer,Yes,No
2014-07-19,"2,014",7,19,19,7,Summer,Yes,No
2014-07-18,"2,014",7,18,18,0,Summer,No,No
2014-07-17,"2,014",7,17,18,0,Summer,No,No
2014-07-16,"2,014",7,16,17,0,Summer,No,No
2014-07-15,"2,014",7,15,20,4,Summer,Yes,No
2014-07-14,"2,014",7,14,20,0,Summer,No,No
2014-07-13,"2,014",7,13,24,7,Summer,Yes,No
2014-07-12,"2,014",7,12,22,0,Summer,No,No
2014-07-11,"2,014",7,11,19,0,Summer,No,No
2014-07-10,"2,014",7,10,17,0,Summer,No,No
2014-07-09,"2,014",7,9,19,0,Summer,No,No
2014-07-08,"2,014",7,8,20,5,Summer,Yes,No
2014-07-07,"2,014",7,7,25,11,Summer,Yes,No
2014-07-06,"2,014",7,6,22,0,Summer,No,No
2014-07-05,"2,014",7,5,20,0,Summer,No,No
2014-07-04,"2,014",7,4,18,0,Summer,No,No
2014-07-03,"2,014",7,3,18,0,Summer,No,No
2014-07-02,"2,014",7,2,24,1,Summer,Yes,No
2014-07-01,"2,014",7,1,26,7,Summer,Yes,No
2013-07-31,"2,013",7,31,20,13,Summer,Yes,No
2013-07-30,"2,013",7,30,19,0,Summer,No,No
2013-07-29,"2,013",7,29,17,0,Summer,No,No
2013-07-28,"2,013",7,28,18,0,Summer,No,No
2013-07-27,"2,013",7,27,,,Summer,No,No
2013-07-26,"2,013",7,26,19,0,Summer,No,No
2013-07-25,"2,013",7,25,18,0,Summer,No,No
2013-07-24,"2,013",7,24,17,0,Summer,No,No
2013-07-23,"2,013",7,23,22,0,Summer,No,No
2013-07-22,"2,013",7,22,20,0,Summer,No,No
2013-07-21,"2,013",7,21,19,0,Summer,No,No
2013-07-20,"2,013",7,20,24,2,Summer,Yes,No
2013-07-19,"2,013",7,19,28,9,Summer,Yes,No
2013-07-18,"2,013",7,18,29,0,Summer,No,No
2013-07-17,"2,013",7,17,30,0,Summer,No,No
2013-07-16,"2,013",7,16,27,0,Summer,No,No
2013-07-15,"2,013",7,15,27,0,Summer,No,No
2013-07-14,"2,013",7,14,25,0,Summer,No,No
2013-07-13,"2,013",7,13,22,0,Summer,No,No
2013-07-12,"2,013",7,12,20,0,Summer,No,No
2013-07-11,"2,013",7,11,21,0,Summer,No,No
2013-07-10,"2,013",7,10,,,Summer,No,No
2013-07-09,"2,013",7,9,23,1,Summer,Yes,No
2013-07-08,"2,013",7,8,24,126,Summer,Yes,No
2013-07-07,"2,013",7,7,24,27,Summer,Yes,No
2013-07-06,"2,013",7,6,24,0,Summer,No,No
2013-07-05,"2,013",7,5,,,Summer,No,No
2013-07-04,"2,013",7,4,24,3,Summer,Yes,No
2013-07-03,"2,013",7,3,22,1,Summer,Yes,No
2013-07-02,"2,013",7,2,20,0,Summer,No,No
2013-07-01,"2,013",7,1,20,0,Summer,No,No
2012-07-01,2012,7,1,24.3,100,Summer,Yes,No
2011-07-01,2011,7,1,24.4,32.4,Summer,Yes,No
2010-07-01,2010,7,1,23.3,89.6,Summer,Yes,No
2009-07-01,2009,7,1,19.2,84.8,Summer,Yes,No
2008-07-01,2008,7,1,21.5,193.2,Summer,Yes,No
2007-07-01,2007,7,1,21.3,47.4,Summer,Yes,No
2006-07-01,2006,7,1,23.4,105.2,Summer,Yes,No
2005-07-01,2005,7,1,24.1,20.4,Summer,Yes,No
2004-07-01,2004,7,1,20.7,119.8,Summer,Yes,No
2003-07-01,2003,7,1,21.8,66.2,Summer,Yes,No
2002-07-01,2002,7,1,24.2,59,Summer,Yes,No
2001-07-01,2001,7,1,21,34,Summer,Yes,No
2000-07-01,2000,7,1,20.1,33.8,Summer,Yes,No
1999-07-01,1999,7,1,24.3,44.4,Summer,Yes,No
1998-07-01,1998,7,1,21.2,45.4,Summer,Yes,No
1997-07-01,1997,7,1,20.9,30,Summer,Yes,No
1996-07-01,1996,7,1,19.6,97.4,Summer,Yes,No
1995-07-01,1995,7,1,21.9,55.4,Summer,Yes,No
1994-07-01,1994,7,1,21.5,83,Summer,Yes,No
1993-07-01,1993,7,1,21.7,87.7,Summer,Yes,No
1992-07-01,1992,7,1,18,134.5,Summer,Yes,No
1991-07-01,1991,7,1,21.7,91,Summer,Yes,No
1990-07-01,1990,7,1,20.9,68.4,Summer,Yes,No
1989-07-01,1989,7,1,21.5,70.4,Summer,Yes,No
1988-07-01,1988,7,1,22.9,109.7,Summer,Yes,No
1987-07-01,1987,7,1,22.5,108.1,Summer,Yes,No
1986-07-01,1986,7,1,21,122.3,Summer,Yes,No
1985-07-01,1985,7,1,19.6,91.5,Summer,Yes,No
1984-07-01,1984,7,1,19.8,63.3,Summer,Yes,No
1983-07-01,1983,7,1,22.3,18.3,Summer,Yes,No
1982-07-01,1982,7,1,20.9,31.1,Summer,Yes,No
1981-07-01,1981,7,1,20.6,66.6,Summer,Yes,No
1980-07-01,1980,7,1,20.4,182.3,Summer,Yes,No
1979-07-01,1979,7,1,20.5,68,Summer,Yes,No
1978-07-01,1978,7,1,20.4,42.5,Summer,Yes,No
1977-07-01,1977,7,1,20.5,118.5,Summer,Yes,No
1976-07-01,1976,7,1,18.6,81.8,Summer,Yes,No
1975-07-01,1975,7,1,21.6,51.3,Summer,Yes,No
1974-07-01,1974,7,1,20.3,58.7,Summer,Yes,No
1973-07-01,1973,7,1,20.8,62.5,Summer,Yes,No
1972-07-01,1972,7,1,19.8,34.5,Summer,Yes,No
1971-07-01,1971,7,1,19,78.5,Summer,Yes,No
1970-07-01,1970,7,1,20.6,113.5,Summer,Yes,No
1969-07-01,1969,7,1,20.1,107.4,Summer,Yes,No
1968-07-01,1968,7,1,19.5,58.2,Summer,Yes,No
1967-07-01,1967,7,1,18.9,65,Summer,Yes,No
1966-07-01,1966,7,1,21.3,15,Summer,Yes,No
1965-07-01,1965,7,1,17.3,63.5,Summer,Yes,No
1964-07-01,1964,7,1,21.1,101.6,Summer,Yes,No
1963-07-01,1963,7,1,21.4,73.7,Summer,Yes,No
1962-07-01,1962,7,1,19.8,90.7,Summer,Yes,No
1961-07-01,1961,7,1,21.1,80.5,Summer,Yes,No
1960-07-01,1960,7,1,20.3,103.9,Summer,Yes,No
1959-07-01,1959,7,1,22.3,27.7,Summer,Yes,No
1958-07-01,1958,7,1,21.2,58.4,Summer,Yes,No
1957-07-01,1957,7,1,21.1,11.4,Summer,Yes,No
1956-07-01,1956,7,1,19.4,108,Summer,Yes,No
1955-07-01,1955,7,1,24.2,34.8,Summer,Yes,No
1954-07-01,1954,7,1,20.1,18.3,Summer,Yes,No
1953-07-01,1953,7,1,21.2,71.9,Summer,Yes,No
1952-07-01,1952,7,1,22.8,68.8,Summer,Yes,No
1951-07-01,1951,7,1,21,90.4,Summer,Yes,No
1950-07-01,1950,7,1,19.9,116.3,Summer,Yes,No
1949-07-01,1949,7,1,22.6,61.5,Summer,Yes,No
1948-07-01,1948,7,1,21,51.3,Summer,Yes,No
1947-07-01,1947,7,1,20.3,103.1,Summer,Yes,No
1946-07-01,1946,7,1,20.4,79.2,Summer,Yes,No
1945-07-01,1945,7,1,19.7,118.1,Summer,Yes,No
1944-07-01,1944,7,1,21,90.2,Summer,Yes,No
1943-07-01,1943,7,1,21,86.6,Summer,Yes,No
1942-07-01,1942,7,1,20.2,110,Summer,Yes,No
1941-07-01,1941,7,1,21.5,68.1,Summer,Yes,No
1940-07-01,1940,7,1,20.5,70.9,Summer,Yes,No
1939-07-01,1939,7,1,20.9,39.4,Summer,Yes,No
1938-07-01,1938,7,1,21.8,63.2,Summer,Yes,No
2018-08-31,"2,018",8,31,20,0,Summer,No,No
2018-08-30,"2,018",8,30,17,0,Summer,No,No
2018-08-29,"2,018",8,29,23,0,Summer,No,No
2018-08-28,"2,018",8,28,28,0,Summer,No,No
2018-08-27,"2,018",8,27,24,1,Summer,Yes,No
2018-08-26,"2,018",8,26,25,0,Summer,No,No
2018-08-25,"2,018",8,25,23,18,Summer,Yes,No
2018-08-24,"2,018",8,24,21,0,Summer,No,No
2018-08-23,"2,018",8,23,21,0,Summer,No,No
2018-08-22,"2,018",8,22,18,1,Summer,Yes,No
2018-08-21,"2,018",8,21,23,26,Summer,Yes,No
2018-08-20,"2,018",8,20,22,0,Summer,No,No
2018-08-19,"2,018",8,19,21,0,Summer,No,No
2018-08-18,"2,018",8,18,22,0,Summer,No,No
2018-08-17,"2,018",8,17,25,15,Summer,Yes,No
2018-08-16,"2,018",8,16,25,1,Summer,Yes,No
2018-08-15,"2,018",8,15,26,0,Summer,No,No
2018-08-14,"2,018",8,14,26,0,Summer,No,No
2018-08-13,"2,018",8,13,23,0,Summer,No,No
2018-08-12,"2,018",8,12,23,0,Summer,No,No
2018-08-11,"2,018",8,11,21,4,Summer,Yes,No
2018-08-10,"2,018",8,10,21,0,Summer,No,No
2018-08-09,"2,018",8,9,23,2,Summer,Yes,No
2018-08-08,"2,018",8,8,22,21,Summer,Yes,No
2018-08-07,"2,018",8,7,24,6,Summer,Yes,No
2018-08-06,"2,018",8,6,28,23,Summer,Yes,No
2018-08-05,"2,018",8,5,27,0,Summer,No,No
2018-08-04,"2,018",8,4,26,0,Summer,No,No
2018-08-03,"2,018",8,3,25,0,Summer,No,No
2018-08-02,"2,018",8,2,24,0,Summer,No,No
2018-08-01,"2,018",8,1,24,1,Summer,Yes,No
2017-08-31,"2,017",8,31,15,4,Summer,Yes,No
2017-08-30,"2,017",8,30,19,0,Summer,No,No
2017-08-29,"2,017",8,29,19,0,Summer,No,No
2017-08-28,"2,017",8,28,19,0,Summer,No,No
2017-08-27,"2,017",8,27,17,0,Summer,No,No
2017-08-26,"2,017",8,26,16,0,Summer,No,No
2017-08-25,"2,017",8,25,16,0,Summer,No,No
2017-08-24,"2,017",8,24,16,0,Summer,No,No
2017-08-23,"2,017",8,23,18,0,Summer,No,No
2017-08-22,"2,017",8,22,20,8,Summer,Yes,No
2017-08-21,"2,017",8,21,24,0,Summer,No,No
2017-08-20,"2,017",8,20,22,0,Summer,No,No
2017-08-19,"2,017",8,19,21,0,Summer,No,No
2017-08-18,"2,017",8,18,23,0,Summer,No,No
2017-08-17,"2,017",8,17,20,15,Summer,Yes,No
2017-08-16,"2,017",8,16,20,0,Summer,No,No
2017-08-15,"2,017",8,15,22,1,Summer,Yes,No
2017-08-14,"2,017",8,14,21,0,Summer,No,No
2017-08-13,"2,017",8,13,20,0,Summer,No,No
2017-08-12,"2,017",8,12,21,0,Summer,No,No
2017-08-11,"2,017",8,11,21,2,Summer,Yes,No
2017-08-10,"2,017",8,10,22,0,Summer,No,No
2017-08-09,"2,017",8,9,23,0,Summer,No,No
2017-08-08,"2,017",8,8,20,0,Summer,No,No
2017-08-07,"2,017",8,7,18,0,Summer,No,No
2017-08-06,"2,017",8,6,19,0,Summer,No,No
2017-08-05,"2,017",8,5,17,0,Summer,No,No
2017-08-04,"2,017",8,4,21,30,Summer,Yes,No
2017-08-03,"2,017",8,3,23,0,Summer,No,No
2017-08-02,"2,017",8,2,24,0,Summer,No,No
2017-08-01,"2,017",8,1,23,13,Summer,Yes,No
2016-08-31,"2,016",8,31,23,0,Summer,No,No
2016-08-30,"2,016",8,30,24,0,Summer,No,No
2016-08-29,"2,016",8,29,23,0,Summer,No,No
2016-08-28,"2,016",8,28,25,0,Summer,No,No
2016-08-27,"2,016",8,27,22,0,Summer,No,No
2016-08-26,"2,016",8,26,24,0,Summer,No,No
2016-08-25,"2,016",8,25,26,15,Summer,Yes,No
2016-08-24,"2,016",8,24,24,1,Summer,Yes,No
2016-08-23,"2,016",8,23,22,0,Summer,No,No
2016-08-22,"2,016",8,22,19,0,Summer,No,No
2016-08-21,"2,016",8,21,22,1,Summer,Yes,No
2016-08-20,"2,016",8,20,26,3,Summer,Yes,No
2016-08-19,"2,016",8,19,24,0,Summer,No,No
2016-08-18,"2,016",8,18,24,0,Summer,No,No
2016-08-17,"2,016",8,17,22,0,Summer,No,No
2016-08-16,"2,016",8,16,24,12,Summer,Yes,No
2016-08-15,"2,016",8,15,22,0,Summer,No,No
2016-08-14,"2,016",8,14,24,0,Summer,No,No
2016-08-13,"2,016",8,13,26,28,Summer,Yes,No
2016-08-12,"2,016",8,12,31,0,Summer,No,No
2016-08-11,"2,016",8,11,28,0,Summer,No,No
2016-08-10,"2,016",8,10,29,0,Summer,No,No
2016-08-09,"2,016",8,9,25,0,Summer,No,No
2016-08-08,"2,016",8,8,22,0,Summer,No,No
2016-08-07,"2,016",8,7,23,0,Summer,No,No
2016-08-06,"2,016",8,6,24,0,Summer,No,No
2016-08-05,"2,016",8,5,28,0,Summer,No,No
2016-08-04,"2,016",8,4,26,0,Summer,No,No
2016-08-03,"2,016",8,3,24,0,Summer,No,No
2016-08-02,"2,016",8,2,24,0,Summer,No,No
2016-08-01,"2,016",8,1,24,7,Summer,Yes,No
2015-08-31,"2,015",8,31,23,0,Summer,No,No
2015-08-30,"2,015",8,30,22,0,Summer,No,No
2015-08-29,"2,015",8,29,20,0,Summer,No,No
2015-08-28,"2,015",8,28,17,0,Summer,No,No
2015-08-27,"2,015",8,27,16,0,Summer,No,No
2015-08-26,"2,015",8,26,17,0,Summer,No,No
2015-08-25,"2,015",8,25,18,0,Summer,No,No
2015-08-24,"2,015",8,24,20,,Summer,No,No
2015-08-23,"2,015",8,23,19,0,Summer,No,No
2015-08-22,"2,015",8,22,18,0,Summer,No,No
2015-08-21,"2,015",8,21,19,0,Summer,No,No
2015-08-20,"2,015",8,20,21,,Summer,No,No
2015-08-19,"2,015",8,19,25,6,Summer,Yes,No
2015-08-18,"2,015",8,18,24,0,Summer,No,No
2015-08-17,"2,015",8,17,27,0,Summer,No,No
2015-08-16,"2,015",8,16,25,0,Summer,No,No
2015-08-15,"2,015",8,15,24,0,Summer,No,No
2015-08-14,"2,015",8,14,24,3,Summer,Yes,No
2015-08-13,"2,015",8,13,20,0,Summer,No,No
2015-08-12,"2,015",8,12,19,0,Summer,No,No
2015-08-11,"2,015",8,11,22,0,Summer,No,No
2015-08-10,"2,015",8,10,19,36,Summer,Yes,No
2015-08-09,"2,015",8,9,19,0,Summer,No,No
2015-08-08,"2,015",8,8,20,0,Summer,No,No
2015-08-07,"2,015",8,7,20,0,Summer,No,No
2015-08-06,"2,015",8,6,19,,Summer,No,No
2015-08-05,"2,015",8,5,19,0,Summer,No,No
2015-08-04,"2,015",8,4,22,1,Summer,Yes,No
2015-08-03,"2,015",8,3,22,1,Summer,Yes,No
2015-08-02,"2,015",8,2,23,14,Summer,Yes,No
2015-08-01,"2,015",8,1,22,0,Summer,No,No
2014-08-31,"2,014",8,31,25,0,Summer,No,No
2014-08-30,"2,014",8,30,24,3,Summer,Yes,No
2014-08-29,"2,014",8,29,17,0,Summer,No,No
2014-08-28,"2,014",8,28,17,0,Summer,No,No
2014-08-27,"2,014",8,27,19,0,Summer,No,No
2014-08-26,"2,014",8,26,26,0,Summer,No,No
2014-08-25,"2,014",8,25,22,0,Summer,No,No
2014-08-24,"2,014",8,24,22,0,Summer,No,No
2014-08-23,"2,014",8,23,21,0,Summer,No,No
2014-08-22,"2,014",8,22,21,0,Summer,No,No
2014-08-21,"2,014",8,21,23,0,Summer,No,No
2014-08-20,"2,014",8,20,21,7,Summer,Yes,No
2014-08-19,"2,014",8,19,18,0,Summer,No,No
2014-08-18,"2,014",8,18,16,0,Summer,No,No
2014-08-17,"2,014",8,17,19,0,Summer,No,No
2014-08-16,"2,014",8,16,17,0,Summer,No,No
2014-08-15,"2,014",8,15,18,0,Summer,No,No
2014-08-14,"2,014",8,14,15,0,Summer,No,No
2014-08-13,"2,014",8,13,18,0,Summer,No,No
2014-08-12,"2,014",8,12,22,9,Summer,Yes,No
2014-08-11,"2,014",8,11,23,14,Summer,Yes,No
2014-08-10,"2,014",8,10,21,0,Summer,No,No
2014-08-09,"2,014",8,9,20,0,Summer,No,No
2014-08-08,"2,014",8,8,20,0,Summer,No,No
2014-08-07,"2,014",8,7,20,0,Summer,No,No
2014-08-06,"2,014",8,6,21,0,Summer,No,No
2014-08-05,"2,014",8,5,21,0,Summer,No,No
2014-08-04,"2,014",8,4,23,3,Summer,Yes,No
2014-08-03,"2,014",8,3,23,0,Summer,No,No
2014-08-02,"2,014",8,2,21,0,Summer,No,No
2014-08-01,"2,014",8,1,22,1,Summer,Yes,No
2013-08-31,"2,013",8,31,23,0,Summer,No,No
2013-08-30,"2,013",8,30,25,2,Summer,Yes,No
2013-08-29,"2,013",8,29,24,0,Summer,No,No
2013-08-28,"2,013",8,28,25,0,Summer,No,No
2013-08-27,"2,013",8,27,23,14,Summer,Yes,No
2013-08-26,"2,013",8,26,23,17,Summer,Yes,No
2013-08-25,"2,013",8,25,21,2,Summer,Yes,No
2013-08-24,"2,013",8,24,19,0,Summer,No,No
2013-08-23,"2,013",8,23,20,0,Summer,No,No
2013-08-22,"2,013",8,22,24,0,Summer,No,No
2013-08-21,"2,013",8,21,25,0,Summer,No,No
2013-08-20,"2,013",8,20,23,0,Summer,No,No
2013-08-19,"2,013",8,19,22,0,Summer,No,No
2013-08-18,"2,013",8,18,21,0,Summer,No,No
2013-08-17,"2,013",8,17,20,0,Summer,No,No
2013-08-16,"2,013",8,16,19,0,Summer,No,No
2013-08-15,"2,013",8,15,18,0,Summer,No,No
2013-08-14,"2,013",8,14,17,0,Summer,No,No
2013-08-13,"2,013",8,13,16,0,Summer,No,No
2013-08-12,"2,013",8,12,19,0,Summer,No,No
2013-08-11,"2,013",8,11,18,0,Summer,No,No
2013-08-10,"2,013",8,10,19,0,Summer,No,No
2013-08-09,"2,013",8,9,22,0,Summer,No,No
2013-08-08,"2,013",8,8,23,0,Summer,No,No
2013-08-07,"2,013",8,7,23,3,Summer,Yes,No
2013-08-06,"2,013",8,6,20,0,Summer,No,No
2013-08-05,"2,013",8,5,17,0,Summer,No,No
2013-08-04,"2,013",8,4,18,0,Summer,No,No
2013-08-03,"2,013",8,3,20,0,Summer,No,No
2013-08-02,"2,013",8,2,20,3,Summer,Yes,No
2013-08-01,"2,013",8,1,21,27,Summer,Yes,No
2012-08-01,2012,8,1,21.6,52.4,Summer,Yes,No
2011-08-01,2011,8,1,21.9,72.2,Summer,Yes,No
2010-08-01,2010,8,1,22.4,58.6,Summer,Yes,No
2009-08-01,2009,8,1,20.6,144,Summer,Yes,No
2008-08-01,2008,8,1,19.7,92.6,Summer,Yes,No
2007-08-01,2007,8,1,22.4,20.8,Summer,Yes,No
2006-08-01,2006,8,1,21.1,40.2,Summer,Yes,No
2005-08-01,2005,8,1,22.5,135.6,Summer,Yes,No
2004-08-01,2004,8,1,19.5,60,Summer,Yes,No
2003-08-01,2003,8,1,22.1,53.4,Summer,Yes,No
2002-08-01,2002,8,1,22.6,11.6,Summer,Yes,No
2001-08-01,2001,8,1,23.2,34.6,Summer,Yes,No
2000-08-01,2000,8,1,20.6,38,Summer,Yes,No
1999-08-01,1999,8,1,20.3,59,Summer,Yes,No
1998-08-01,1998,8,1,21.7,26.8,Summer,Yes,No
1997-08-01,1997,8,1,19,71.8,Summer,Yes,No
1996-08-01,1996,8,1,20.7,48.2,Summer,Yes,No
1995-08-01,1995,8,1,21.8,135.4,Summer,Yes,No
1994-08-01,1994,8,1,18.7,60.1,Summer,Yes,No
1993-08-01,1993,8,1,21.1,39.9,Summer,Yes,No
1992-08-01,1992,8,1,17.9,154.4,Summer,Yes,No
1991-08-01,1991,8,1,21.1,91.4,Summer,Yes,No
1990-08-01,1990,8,1,20.3,112.6,Summer,Yes,No
1989-08-01,1989,8,1,19.7,39.6,Summer,Yes,No
